n_ID;Gazzette_ID;Anno;Mese;Mese_n;Giorno_n;url_img
263;74;1676;agosto;8;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h12_3.jpg
264;74;1676;agosto;8;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h12_4.jpg
265;75;1676;agosto;8;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h19_1.jpg
266;75;1676;agosto;8;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h19_2.jpg
267;75;1676;agosto;8;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h19_3.jpg
268;75;1676;agosto;8;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/676h19_4.jpg
269;76;1676;settembre;9;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i09_1.jpg
270;76;1676;settembre;9;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i09_2.jpg
271;76;1676;settembre;9;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i09_3.jpg
272;76;1676;settembre;9;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i09_4.jpg
273;77;1676;settembre;9;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i16_1.jpg
274;77;1676;settembre;9;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i16_2.jpg
275;77;1676;settembre;9;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i16_3.jpg
276;77;1676;settembre;9;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i16_4.jpg
277;78;1676;settembre;9;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i23_1.jpg
278;78;1676;settembre;9;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i23_2.jpg
279;78;1676;settembre;9;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i23_3.jpg
280;78;1676;settembre;9;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i23_4.jpg
281;79;1676;settembre;9;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i30_1.jpg
282;79;1676;settembre;9;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i30_2.jpg
283;79;1676;settembre;9;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i30_3.jpg
284;79;1676;settembre;9;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/676i30_4.jpg
285;80;1676;ottobre;10;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l07_1.jpg
286;80;1676;ottobre;10;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l07_2.jpg
287;80;1676;ottobre;10;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l07_3.jpg
288;80;1676;ottobre;10;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l07_4.jpg
289;81;1676;ottobre;10;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l14_1.jpg
290;81;1676;ottobre;10;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l14_2.jpg
291;81;1676;ottobre;10;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l14_3.jpg
292;81;1676;ottobre;10;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l14_4.jpg
293;82;1676;ottobre;10;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l21_1.jpg
294;82;1676;ottobre;10;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l21_2.jpg
295;82;1676;ottobre;10;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l21_3.jpg
296;82;1676;ottobre;10;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/676l21_4.jpg
297;83;1676;novembre;11;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/676m04_1.jpg
298;83;1676;novembre;11;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/676m04_2.jpg
299;83;1676;novembre;11;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/676m04_3.jpg
300;83;1676;novembre;11;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/676m04_4.jpg
301;84;1678;Gennaio;1;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a05_1.jpg
302;84;1678;Gennaio;1;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a05_2.jpg
303;84;1678;Gennaio;1;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a05_3.jpg
304;84;1678;Gennaio;1;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a05_4.jpg
305;85;1678;Gennaio;1;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a12_1.jpg
306;85;1678;Gennaio;1;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a12_2.jpg
307;85;1678;Gennaio;1;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a12_3.jpg
308;85;1678;Gennaio;1;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a12_4.jpg
309;86;1678;Gennaio;1;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a19_1.jpg
310;86;1678;Gennaio;1;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a19_2.jpg
311;86;1678;Gennaio;1;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a19_3.jpg
312;86;1678;Gennaio;1;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a19_4.jpg
313;87;1678;Gennaio;1;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a26_1.jpg
314;87;1678;Gennaio;1;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a26_2.jpg
315;87;1678;Gennaio;1;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a26_3.jpg
316;87;1678;Gennaio;1;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678a26_4.jpg
317;88;1678;Febbraio;2;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b02_1.jpg
318;88;1678;Febbraio;2;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b02_2.jpg
319;88;1678;Febbraio;2;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b02_3.jpg
320;88;1678;Febbraio;2;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b02_4.jpg
321;89;1678;Febbraio;2;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b09_1.jpg
322;89;1678;Febbraio;2;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b09_2.jpg
323;89;1678;Febbraio;2;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b09_3.jpg
324;89;1678;Febbraio;2;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b09_4.jpg
325;90;1678;Febbraio;2;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b16_1.jpg
326;90;1678;Febbraio;2;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b16_2.jpg
327;90;1678;Febbraio;2;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b16_3.jpg
328;90;1678;Febbraio;2;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b16_4.jpg
329;91;1678;Febbraio;2;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b23_1.jpg
330;91;1678;Febbraio;2;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b23_2.jpg
331;91;1678;Febbraio;2;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b23_3.jpg
332;91;1678;Febbraio;2;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678b23_4.jpg
333;92;1678;Marzo;3;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c02_1.jpg
334;92;1678;Marzo;3;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c02_2.jpg
335;92;1678;Marzo;3;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c02_3.jpg
336;92;1678;Marzo;3;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c02_4.jpg
337;93;1678;Marzo;3;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c09_1.jpg
338;93;1678;Marzo;3;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c09_2.jpg
339;93;1678;Marzo;3;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c09_3.jpg
340;93;1678;Marzo;3;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c09_4.jpg
341;94;1678;Marzo;3;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c16_1.jpg
342;94;1678;Marzo;3;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c16_2.jpg
343;94;1678;Marzo;3;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c16_3.jpg
344;94;1678;Marzo;3;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c16_4.jpg
345;95;1678;Marzo;3;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c23_1.jpg
346;95;1678;Marzo;3;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c23_2.jpg
347;95;1678;Marzo;3;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c23_3.jpg
348;95;1678;Marzo;3;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c23_4.jpg
349;96;1678;Marzo;3;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c30_1.jpg
350;96;1678;Marzo;3;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c30_2.jpg
351;96;1678;Marzo;3;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c30_3.jpg
352;96;1678;Marzo;3;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678c30_4.jpg
353;97;1678;Aprile;4;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d06_1.jpg
354;97;1678;Aprile;4;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d06_2.jpg
355;97;1678;Aprile;4;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d06_3.jpg
356;97;1678;Aprile;4;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d06_4.jpg
357;98;1678;Aprile;4;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d13_1.jpg
358;98;1678;Aprile;4;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d13_2.jpg
359;98;1678;Aprile;4;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d13_3.jpg
360;98;1678;Aprile;4;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d13_4.jpg
361;99;1678;Aprile;4;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d20_1.jpg
362;99;1678;Aprile;4;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d20_2.jpg
363;99;1678;Aprile;4;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d20_3.jpg
364;99;1678;Aprile;4;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d20_4.jpg
365;100;1678;Aprile;4;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d27_1.jpg
366;100;1678;Aprile;4;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d27_2.jpg
367;100;1678;Aprile;4;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d27_3.jpg
368;100;1678;Aprile;4;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678d27_4.jpg
369;101;1678;Maggio;5;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e04_1.jpg
370;101;1678;Maggio;5;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e04_2.jpg
371;101;1678;Maggio;5;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e04_3.jpg
372;101;1678;Maggio;5;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e04_4.jpg
373;102;1678;Maggio;5;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e11_1.jpg
374;102;1678;Maggio;5;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e11_2.jpg
375;102;1678;Maggio;5;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e11_3.jpg
376;102;1678;Maggio;5;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e11_4.jpg
377;103;1678;Maggio;5;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e18_1.jpg
378;103;1678;Maggio;5;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e18_2.jpg
379;103;1678;Maggio;5;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e18_3.jpg
380;103;1678;Maggio;5;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e18_4.jpg
381;104;1678;Maggio;5;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e25_1.jpg
382;104;1678;Maggio;5;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e25_2.jpg
383;104;1678;Maggio;5;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e25_3.jpg
384;104;1678;Maggio;5;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/678e25_4.jpg
385;105;1678;Giugno;6;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f01_1.jpg
386;105;1678;Giugno;6;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f01_2.jpg
387;105;1678;Giugno;6;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f01_3.jpg
388;105;1678;Giugno;6;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f01_4.jpg
389;106;1678;Giugno;6;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f08_1.jpg
390;106;1678;Giugno;6;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f08_2.jpg
391;106;1678;Giugno;6;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f08_3.jpg
392;106;1678;Giugno;6;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f08_4.jpg
393;107;1678;Giugno;6;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f15_1.jpg
394;107;1678;Giugno;6;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f15_2.jpg
395;107;1678;Giugno;6;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f15_3.jpg
396;107;1678;Giugno;6;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f15_4.jpg
397;108;1678;Giugno;6;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f22_1.jpg
398;108;1678;Giugno;6;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f22_2.jpg
399;108;1678;Giugno;6;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f22_3.jpg
400;108;1678;Giugno;6;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f22_4.jpg
401;109;1678;Giugno;6;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f29_1.jpg
402;109;1678;Giugno;6;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f29_2.jpg
403;109;1678;Giugno;6;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f29_3.jpg
404;109;1678;Giugno;6;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/678f29_4.jpg
405;110;1678;Luglio;7;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g06_1.jpg
406;110;1678;Luglio;7;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g06_2.jpg
407;110;1678;Luglio;7;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g06_3.jpg
408;110;1678;Luglio;7;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g06_4.jpg
409;111;1678;Luglio;7;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g13_1.jpg
410;111;1678;Luglio;7;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g13_2.jpg
411;111;1678;Luglio;7;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g13_3.jpg
412;111;1678;Luglio;7;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g13_4.jpg
413;112;1678;Luglio;7;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g20_1.jpg
414;112;1678;Luglio;7;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g20_2.jpg
415;112;1678;Luglio;7;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g20_3.jpg
416;112;1678;Luglio;7;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g20_4.jpg
417;113;1678;Luglio;7;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g27_1.jpg
418;113;1678;Luglio;7;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g27_2.jpg
419;113;1678;Luglio;7;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g27_3.jpg
420;113;1678;Luglio;7;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/678g27_4.jpg
421;114;1678;Agosto;8;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h03_1.jpg
422;114;1678;Agosto;8;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h03_2.jpg
423;114;1678;Agosto;8;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h03_3.jpg
424;114;1678;Agosto;8;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h03_4.jpg
425;115;1678;Agosto;8;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h10_1.jpg
426;115;1678;Agosto;8;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h10_2.jpg
427;115;1678;Agosto;8;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h10_3.jpg
428;115;1678;Agosto;8;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h10_4.jpg
429;116;1678;Agosto;8;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h17_1.jpg
430;116;1678;Agosto;8;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h17_2.jpg
431;116;1678;Agosto;8;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h17_3.jpg
432;116;1678;Agosto;8;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h17_4.jpg
433;117;1678;Agosto;8;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h24_1.jpg
434;117;1678;Agosto;8;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h24_2.jpg
435;117;1678;Agosto;8;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h24_3.jpg
436;117;1678;Agosto;8;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h24_4.jpg
437;118;1678;Agosto;8;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h31_1.jpg
438;118;1678;Agosto;8;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h31_2.jpg
439;118;1678;Agosto;8;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h31_3.jpg
440;118;1678;Agosto;8;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/678h31_4.jpg
441;119;1678;Settembre;9;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i07_1.jpg
442;119;1678;Settembre;9;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i07_2.jpg
443;119;1678;Settembre;9;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i07_3.jpg
444;119;1678;Settembre;9;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i07_4.jpg
445;120;1678;Settembre;9;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i14_1.jpg
446;120;1678;Settembre;9;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i14_2.jpg
447;120;1678;Settembre;9;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i14_3.jpg
448;120;1678;Settembre;9;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i14_4.jpg
449;121;1678;Settembre;9;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i21_1.jpg
450;121;1678;Settembre;9;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i21_2.jpg
451;121;1678;Settembre;9;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i21_3.jpg
452;121;1678;Settembre;9;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i21_4.jpg
453;122;1678;Settembre;9;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i28_1.jpg
454;122;1678;Settembre;9;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i28_2.jpg
455;122;1678;Settembre;9;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i28_3.jpg
456;122;1678;Settembre;9;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678i28_4.jpg
457;123;1678;Ottobre;10;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l05_1.jpg
458;123;1678;Ottobre;10;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l05_2.jpg
459;123;1678;Ottobre;10;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l05_3.jpg
460;123;1678;Ottobre;10;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l05_4.jpg
461;124;1678;Ottobre;10;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l12_1.jpg
462;124;1678;Ottobre;10;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l12_2.jpg
463;124;1678;Ottobre;10;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l12_3.jpg
464;124;1678;Ottobre;10;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l12_4.jpg
465;125;1678;Ottobre;10;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l19_1.jpg
466;125;1678;Ottobre;10;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l19_2.jpg
467;125;1678;Ottobre;10;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l19_3.jpg
468;125;1678;Ottobre;10;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l19_4.jpg
469;126;1678;Ottobre;10;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l26_1.jpg
470;126;1678;Ottobre;10;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l26_2.jpg
471;126;1678;Ottobre;10;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l26_3.jpg
472;126;1678;Ottobre;10;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/678l26_4.jpg
473;127;1678;Novembre;11;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m02_1.jpg
474;127;1678;Novembre;11;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m02_2.jpg
475;127;1678;Novembre;11;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m02_3.jpg
476;127;1678;Novembre;11;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m02_4.jpg
477;128;1678;Novembre;11;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m09_1.jpg
478;128;1678;Novembre;11;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m09_2.jpg
479;128;1678;Novembre;11;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m09_3.jpg
480;128;1678;Novembre;11;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m09_4.jpg
481;129;1678;Novembre;11;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m16_1.jpg
482;129;1678;Novembre;11;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m16_2.jpg
483;129;1678;Novembre;11;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m16_3.jpg
484;129;1678;Novembre;11;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m16_4.jpg
485;130;1678;Novembre;11;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m23_1.jpg
486;130;1678;Novembre;11;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m23_2.jpg
487;130;1678;Novembre;11;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m23_3.jpg
488;130;1678;Novembre;11;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m23_4.jpg
489;131;1678;Novembre;11;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m30_1.jpg
490;131;1678;Novembre;11;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m30_2.jpg
491;131;1678;Novembre;11;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m30_3.jpg
492;131;1678;Novembre;11;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/678m30_4.jpg
493;132;1678;Dicembre;12;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n07_1.jpg
494;132;1678;Dicembre;12;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n07_2.jpg
495;132;1678;Dicembre;12;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n07_3.jpg
496;132;1678;Dicembre;12;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n07_4.jpg
497;133;1678;Dicembre;12;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n14_1.jpg
498;133;1678;Dicembre;12;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n14_2.jpg
499;133;1678;Dicembre;12;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n14_3.jpg
500;133;1678;Dicembre;12;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n14_4.jpg
501;134;1678;Dicembre;12;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n21_1.jpg
502;134;1678;Dicembre;12;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n21_2.jpg
503;134;1678;Dicembre;12;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n21_3.jpg
504;134;1678;Dicembre;12;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n21_4.jpg
505;135;1678;Dicembre;12;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n28_1.jpg
506;135;1678;Dicembre;12;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/678n28_2.jpg
